id,name,categories,provinces,primaryType,rating,reviewsCount,address,phone,website,googleMapsUrl,lat,lng,priceHint,hours,plusCode
"55bb8e3c167b92b8","A,Z Event Management","food","Masbate","","","","9J8J+GV8, Nursery Blvd","","","https://www.google.com/maps/place/A,Z+Event+Management/data=!4m7!3m6!1s0x33a6db00604bd3fb:0x55bb8e3c167b92b8!8m2!3d12.3662917!4d123.6322182!16s%2Fg%2F11x1cd9jbh!19sChIJ-9NLYADbpjMRuJJ7FjyOu1U?authuser=0&hl=en&rclk=1","12.3662917","123.6322182","","",""
"53545da205b9af9d","A's Diner","food","Catanduanes","","","","257 Sta. Cruz St","","","https://www.google.com/maps/place/A%27s+Diner/data=!4m7!3m6!1s0x33a0170038027f87:0x53545da205b9af9d!8m2!3d13.5835397!4d124.2366358!16s%2Fg%2F11wr96ljrt!19sChIJh38COAAXoDMRna-5BaJdVFM?authuser=0&hl=en&rclk=1","13.5835397","124.2366358","","Open · Closes 9 PM",""
"49638a59c69843ec","A*M Jv Snack Parlor","food","Catanduanes","Restaurant","5","5","5.0(5)","","","https://www.google.com/maps/place/A*M+Jv+Snack+Parlor/data=!4m7!3m6!1s0x33a016efc7331f5f:0x49638a59c69843ec!8m2!3d13.5824685!4d124.2100537!16s%2Fg%2F11j3vjxwnj!19sChIJXx8zx-8WoDMR7EOYxlmKY0k?authuser=0&hl=en&rclk=1","13.5824685","124.2100537","","",""
"b62bc242a4f5be88","A&A Affordable Transient House Room Bedspacer Legazpi City Albay Bicol","staycations","Albay","· In front LB Alta Gasoline Station (FOODPARK, Metro Gaisano / Pacific Mall","3.3","12","3.3(12)","","","https://www.google.com/maps/place/A%26A+Affordable+Transient+House+Room+Bedspacer+Legazpi+City+Albay+Bicol/data=!4m7!3m6!1s0x33a1010804bf06b1:0xb62bc242a4f5be88!8m2!3d13.1467105!4d123.7492134!16s%2Fg%2F11rzb90j8r!19sChIJsQa_BAgBoTMRiL71pELCK7Y?authuser=0&hl=en&rclk=1","13.1467105","123.7492134","","",""
"905dc142d696d19","A&J Bites N Tea","food","Catanduanes","","5","1","5.0(1)","","","https://www.google.com/maps/place/A%26J+Bites+N+Tea/data=!4m7!3m6!1s0x33a0173b99c4b41b:0x905dc142d696d19!8m2!3d13.5848323!4d124.2384117!16s%2Fg%2F11ww_m2p3_!19sChIJG7TEmTsXoDMRGW1pLRTcBQk?authuser=0&hl=en&rclk=1","13.5848323","124.2384117","","Open 24 hours",""
"328a2e6e5243dd45","Abaca Suites","resorts|hotels","Albay","Hotel","4.2","31","4.2(31)","","","https://www.google.com/maps/place/Abaca+Suites/data=!4m10!3m9!1s0x33a1014e5a1b66a7:0x328a2e6e5243dd45!5m2!4m1!1i2!8m2!3d13.1544567!4d123.7117141!16s%2Fg%2F11rvbkhjx9!19sChIJp2YbWk4BoTMRRd1DUm4uijI?authuser=0&hl=en&rclk=1","13.1544567","123.7117141","","",""
"c0ef117b21a6e07f","Abel's place transient","staycations","Albay","","","","Sleeps 4 • 1 bedroom • 1 bed","","","https://www.google.com/maps/place/Abel%27s+place+transient/data=!4m11!3m10!1s0x33a1017c51f77421:0xc0ef117b21a6e07f!5m2!4m1!1i2!8m2!3d13.1484337!4d123.7440414!16s%2Fg%2F11z5cgwlp3!17BQ0FF!19sChIJIXT3UXwBoTMRf-CmIXsR78A?authuser=0&hl=en&rclk=1","13.1484337","123.7440414","","",""
"1d405c2d136aa61","Abinuman Beach Resort","beaches|staycations","Masbate","Public beach","4","12","4.0(12)","","","https://www.google.com/maps/place/Abinuman+Beach+Resort/data=!4m7!3m6!1s0x33a71a9537a998d7:0x1d405c2d136aa61!8m2!3d12.1053544!4d123.9532524!16s%2Fg%2F11bzsw5k89!19sChIJ15ipN5UapzMRYao20cIF1AE?authuser=0&hl=en&rclk=1","12.1053544","123.9532524","","Open · Closes 6 PM",""
"22822b3cd7388925","ABIZA Homestay","staycations","Masbate|Sorsogon","","4.3","12","4.3(12)","","","https://www.google.com/maps/place/ABIZA+Homestay/data=!4m10!3m9!1s0x33a0cf4c22a170c3:0x22822b3cd7388925!5m2!4m1!1i2!8m2!3d12.6319862!4d124.0346401!16s%2Fg%2F11tdtjmb8l!19sChIJw3ChIkzPoDMRJYk41zwrgiI?authuser=0&hl=en&rclk=1","12.6319862","124.0346401","","",""
"b31ad937f1e99798","Above Sea Level - Magsaysay","food","Camarines Sur","","4.1","14","4.1(14)","","","https://www.google.com/maps/place/Above+Sea+Level+-+Magsaysay/data=!4m7!3m6!1s0x33a18d003c408c93:0xb31ad937f1e99798!8m2!3d13.6243917!4d123.2008854!16s%2Fg%2F11whmxhfz6!19sChIJk4xAPACNoTMRmJfp8TfZGrM?authuser=0&hl=en&rclk=1","13.6243917","123.2008854","₱200–400","",""
"b458419ad672e546","Above Sea Level PH Naga MPlaza","food","Camarines Sur","Restaurant","3.9","134","3.9(134)","","","https://www.google.com/maps/place/Above+Sea+Level+PH+Naga+MPlaza/data=!4m7!3m6!1s0x33a18da7f6538d2b:0xb458419ad672e546!8m2!3d13.6163667!4d123.195746!16s%2Fg%2F11g1ktf8kd!19sChIJK41T9qeNoTMRRuVy1ppBWLQ?authuser=0&hl=en&rclk=1","13.6163667","123.195746","₱₱","Closed · Opens 4 PM",""
"79b5a741662c5b94","ACE Palani Garden Beach Resort","beaches|staycations","Masbate","Public beach","4.4","16","4.4(16)","","","https://www.google.com/maps/place/ACE+Palani+Garden+Beach+Resort/data=!4m7!3m6!1s0x33a6876cc767e18d:0x79b5a741662c5b94!8m2!3d12.0474724!4d123.1984409!16s%2Fg%2F11hd1k_yqr!19sChIJjeFnx2yHpjMRlFssZkGntXk?authuser=0&hl=en&rclk=1","12.0474724","123.1984409","","Open now",""
"ec416f318101b002","Acqua9 Mini Resort","resorts","Camarines Sur|Camarines Norte","Resort hotel","5","3","5.0(3)","","","https://www.google.com/maps/place/Acqua9+Mini+Resort/data=!4m7!3m6!1s0x33a1c57c1e19d66b:0xec416f318101b002!8m2!3d13.6700734!4d123.536408!16s%2Fg%2F11rkj0rjl7!19sChIJa9YZHnzFoTMRArABgTFvQew?authuser=0&hl=en&rclk=1","13.6700734","123.536408","","",""
"1dee7008f195b6ab","Adelaida Farm And Resort","resorts","Albay","Resort hotel","3.7","71","3.7(71)","","","https://www.google.com/maps/place/Adelaida+Farm+And+Resort/data=!4m7!3m6!1s0x33a1afac154654db:0x1dee7008f195b6ab!8m2!3d13.3585037!4d123.6908297!16s%2Fg%2F11fk8f71ns!19sChIJ21RGFayvoTMRq7aV8Qhw7h0?authuser=0&hl=en&rclk=1","13.3585037","123.6908297","","",""
"c8d1a124d6784d09","Adelaida NativeFarm & Painuman Baka Mountain Resort","resorts|staycations","Camarines Norte","","4.6","38","4.6(38)","","","https://www.google.com/maps/place/Adelaida+NativeFarm+%26+Painuman+Baka+Mountain+Resort/data=!4m7!3m6!1s0x3398a72e723f914d:0xc8d1a124d6784d09!8m2!3d14.0344057!4d122.8595276!16s%2Fg%2F11qg5cvr1k!19sChIJTZE_ci6nmDMRCU141iSh0cg?authuser=0&hl=en&rclk=1","14.0344057","122.8595276","","",""
"12d157bf75d73e9c","ADONENA TEMPLADO SPRING RESORT","resorts","Albay","Tourist attraction","4","12","4.0(12)","","","https://www.google.com/maps/place/ADONENA+TEMPLADO+SPRING+RESORT/data=!4m7!3m6!1s0x33a1b1806af03c8d:0x12d157bf75d73e9c!8m2!3d13.4583482!4d123.6304905!16s%2Fg%2F11rwxh9yf5!19sChIJjTzwaoCxoTMRnD7Xdb9X0RI?authuser=0&hl=en&rclk=1","13.4583482","123.6304905","","Open 24 hours",""
"dfda21b5c799b86e","Adriana's Diner","food","Camarines Sur","","4.6","25","4.6(25)","","","https://www.google.com/maps/place/Adriana%27s+Diner/data=!4m7!3m6!1s0x33a199c08e0ba047:0xdfda21b5c799b86e!8m2!3d13.4259943!4d123.4184118!16s%2Fg%2F11p3kr8z7g!19sChIJR6ALjsCZoTMRbriZx7Uh2t8?authuser=0&hl=en&rclk=1","13.4259943","123.4184118","","Open · Closes 6 PM",""
"a36d8f1c3c5e1c1e","Adriana's Diner - SM City Daet","food","Camarines Norte","","4.2","6","4.2(6)","","","https://www.google.com/maps/place/Adriana%27s+Diner+-+SM+City+Daet/data=!4m7!3m6!1s0x3398af647e69ff6b:0xa36d8f1c3c5e1c1e!8m2!3d14.1213389!4d122.9459568!16s%2Fg%2F11kc30g94s!19sChIJa_9pfmSvmDMRHhxePByPbaM?authuser=0&hl=en&rclk=1","14.1213389","122.9459568","₱1–400","Open · Closes 9 PM",""
"69c79b1ae11dee2","Adriana's Diner Naga","food","Camarines Sur","Restaurant","4.5","54","4.5(54)","","","https://www.google.com/maps/place/Adriana%27s+Diner+Naga/data=!4m7!3m6!1s0x33a18db02bc878d1:0x69c79b1ae11dee2!8m2!3d13.6193069!4d123.1949484!16s%2Fg%2F11sgqfgg7l!19sChIJ0XjIK7CNoTMR4t4RrrF5nAY?authuser=0&hl=en&rclk=1","13.6193069","123.1949484","₱1–200","Open · Closes 9 PM",""
"11c150abcbfc4004","ADZ LAV Computer Cafe","food","Camarines Norte","Cafe","5","1","5.0(1)","","","https://www.google.com/maps/place/ADZ+LAV+Computer+Cafe/data=!4m7!3m6!1s0x3398ae520f8829e3:0x11c150abcbfc4004!8m2!3d14.1196182!4d122.9519513!16s%2Fg%2F11hcncnq_1!19sChIJ4ymID1KumDMRBED8y6tQwRE?authuser=0&hl=en&rclk=1","14.1196182","122.9519513","","Open · Closes 8 PM",""
"65c144ec23cdfe15","AEROVILLE HOLIDAY HOUSE - Two-Bedroom Apartment","staycations","Albay","","3.5","1","3.5(1)","","","https://www.google.com/maps/place/AEROVILLE+HOLIDAY+HOUSE+-+Two-Bedroom+Apartment/data=!4m11!3m10!1s0x33a10166d9a11f47:0x65c144ec23cdfe15!5m2!4m1!1i2!8m2!3d13.1530895!4d123.73246!16s%2Fg%2F11z4cm470q!17BQ0FF!19sChIJRx-h2WYBoTMRFf7NI-xEwWU?authuser=0&hl=en&rclk=1","13.1530895","123.73246","","",""
"e6509e7bfaa2bac4","AF Farm House - Four-Bedroom House","staycations","Camarines Sur","","3.8","4","3.8(4)","","","https://www.google.com/maps/place/AF+Farm+House+-+Four-Bedroom+House/data=!4m11!3m10!1s0x33a1f2c23ffbbd5f:0xe6509e7bfaa2bac4!5m2!4m1!1i2!8m2!3d13.6422596!4d123.229332!16s%2Fg%2F11mkys35sh!17BQ0FF!19sChIJX737P8LyoTMRxLqi-nueUOY?authuser=0&hl=en&rclk=1","13.6422596","123.229332","","",""
"76c43bf8e42f2f78","AGM Beachfront Resort and Resto","resorts|staycations","Albay|Masbate|Sorsogon","3-star hotel","4","86","4.0(86)","","","https://www.google.com/maps/place/AGM+Beachfront+Resort+and+Resto/data=!4m10!3m9!1s0x33a13d407da4bc51:0x76c43bf8e42f2f78!5m2!4m1!1i2!8m2!3d12.9156207!4d123.5845272!16s%2Fg%2F1tdxyfgd!19sChIJUbykfUA9oTMReC8v5Pg7xHY?authuser=0&hl=en&rclk=1","12.9156207","123.5845272","","",""
"47529bc066cf8c3f","AGN Transient House - Two-Bedroom Apartment","staycations","Camarines Sur","","","","Sleeps 4 • 2 bedrooms • 2 beds","","","https://www.google.com/maps/place/AGN+Transient+House+-+Two-Bedroom+Apartment/data=!4m11!3m10!1s0x33a1f2b1457145c5:0x47529bc066cf8c3f!5m2!4m1!1i2!8m2!3d13.6271897!4d123.2427063!16s%2Fg%2F11z4cppxvd!17BQ0FF!19sChIJxUVxRbHyoTMRP4zPZsCbUkc?authuser=0&hl=en&rclk=1","13.6271897","123.2427063","","",""
"833b28f524ddfc20","Agoho Beach","beaches","Albay","Tourist attraction","4.6","38","4.6(38)","","","https://www.google.com/maps/place/Agoho+Beach/data=!4m7!3m6!1s0x33a1b3ae8b25346b:0x833b28f524ddfc20!8m2!3d13.4237651!4d123.7072292!16s%2Fg%2F11j6wj8xtg!19sChIJazQli66zoTMRIPzdJPUoO4M?authuser=0&hl=en&rclk=1","13.4237651","123.7072292","","",""
"f4b7430c81d654f8","Agoho St. Villa Karangahan Subdivision, Naga City","staycations","Camarines Sur","· blk 13, villa karangahan po, lot 24 Anahaw Street","4.1","29","4.1(29)","","","https://www.google.com/maps/place/Agoho+St.+Villa+Karangahan+Subdivision,+Naga+City/data=!4m7!3m6!1s0x33a1f3e4632bb38b:0xf4b7430c81d654f8!8m2!3d13.6453836!4d123.1921871!16s%2Fg%2F11jcm00vh3!19sChIJi7MrY-TzoTMR-FTWgQxDt_Q?authuser=0&hl=en&rclk=1","13.6453836","123.1921871","","Open now",""
"48c91268bc456b9c","Agojo Beach","beaches","Catanduanes","Park","4.5","2","4.5(2)","","","https://www.google.com/maps/place/Agojo+Beach/data=!4m7!3m6!1s0x33a03d3356f4bdfb:0x48c91268bc456b9c!8m2!3d13.6039967!4d124.06788!16s%2Fg%2F11t7xw9qhw!19sChIJ-730VjM9oDMRnGtFvGgSyUg?authuser=0&hl=en&rclk=1","13.6039967","124.06788","","",""
"36ae3d4b79425623","Agojo Beach House","staycations","Catanduanes","","","","Sleeps 15 • 10 bedrooms • 10 beds","","","https://www.google.com/maps/place/Agojo+Beach+House/data=!4m11!3m10!1s0x33a03b8d3d3a2b47:0x36ae3d4b79425623!5m2!4m1!1i2!8m2!3d13.5992203!4d124.0550384!16s%2Fg%2F11ycl0d986!17BQ0FF!19sChIJRys6PY07oDMRI1ZCeUs9rjY?authuser=0&hl=en&rclk=1","13.5992203","124.0550384","","",""
"a3d8ebba00e4ee54","Agojo Beach House","staycations","Catanduanes","","","","Sleeps 3 • 1 bed • 1 bathroom","","","https://www.google.com/maps/place/Agojo+Beach+House/data=!4m11!3m10!1s0x33a03b8d3b6092b1:0xa3d8ebba00e4ee54!5m2!4m1!1i2!8m2!3d13.599!4d124.0550003!16s%2Fg%2F11ytw0852m!17BQ0FF!19sChIJsZJgO407oDMRVO7kALrr2KM?authuser=0&hl=en&rclk=1","13.599","124.0550003","","",""
"759bc837f147d05e","Agua Vista Resort","staycations","Camarines Sur","Resort hotel","4.2","49","4.2(49)","","","https://www.google.com/maps/place/Agua+Vista+Resort/data=!4m7!3m6!1s0x33a18cb8accd704f:0x759bc837f147d05e!8m2!3d13.6140498!4d123.1908925!16s%2Fg%2F11f401js9p!19sChIJT3DNrLiMoTMRXtBH8TfIm3U?authuser=0&hl=en&rclk=1","13.6140498","123.1908925","","",""
"71853a5ac93719d6","Aguas Farm Cafe","resorts|staycations","Albay|Camarines Sur","Restaurant","4.4","107","4.4(107)","","","https://www.google.com/maps/place/Aguas+Farm+Cafe/data=!4m7!3m6!1s0x33a1ab8803837a9d:0x71853a5ac93719d6!8m2!3d13.2417291!4d123.7638346!16s%2Fg%2F11j86j_lrx!19sChIJnXqDA4iroTMR1hk3yVo6hXE?authuser=0&hl=en&rclk=1","13.2417291","123.7638346","₱1–1,200","Open · Closes 9 PM",""
"71af24376766e86f","Aguirangan View Hotel","staycations","Camarines Sur","Resort hotel","3.8","50","3.8(50)","","","https://www.google.com/maps/place/Aguirangan+View+Hotel/data=!4m7!3m6!1s0x33a1d2623b8b0691:0x71af24376766e86f!8m2!3d13.7125446!4d123.6619308!16s%2Fg%2F1tq8g2b9!19sChIJkQaLO2LSoTMRb-hmZzckr3E?authuser=0&hl=en&rclk=1","13.7125446","123.6619308","","",""
"6b310d7918dd3459","AHC Beach Resort","beaches","Masbate","Public beach","3.9","25","3.9(25)","","","https://www.google.com/maps/place/AHC+Beach+Resort/data=!4m7!3m6!1s0x33a6b6360e91d679:0x6b310d7918dd3459!8m2!3d12.5204571!4d123.4169215!16s%2Fg%2F11gdvxng31!19sChIJedaRDja2pjMRWTTdGHkNMWs?authuser=0&hl=en&rclk=1","12.5204571","123.4169215","","Open now",""
"a1326f1d430bbaa0","Airusxander Beach Resort","staycations","Camarines Sur|Catanduanes","","","","Sleeps 10 • 12 bedrooms • 12 bathrooms","","","https://www.google.com/maps/place/Airusxander+Beach+Resort/data=!4m11!3m10!1s0x33a02a2b5dd288a7:0xa1326f1d430bbaa0!5m2!4m1!1i2!8m2!3d13.8064833!4d123.8805847!16s%2Fg%2F11x8y78hns!17BQ0FF!19sChIJp4jSXSsqoDMRoLoLQx1vMqE?authuser=0&hl=en&rclk=1","13.8064833","123.8805847","","",""
"171e14f6bbd72d74","Airusxander Beach Resort Caramoan","resorts|staycations|hotels","Camarines Sur|Catanduanes","3-star hotel","4.4","114","4.4(114)","","","https://www.google.com/maps/place/Airusxander+Beach+Resort+Caramoan/data=!4m10!3m9!1s0x33a02a2b5dd285e3:0x171e14f6bbd72d74!5m2!4m1!1i2!8m2!3d13.8063841!4d123.8805763!16s%2Fg%2F11c20b9shg!19sChIJ44XSXSsqoDMRdC3Xu_YUHhc?authuser=0&hl=en&rclk=1","13.8063841","123.8805763","","",""
"6e553537894b3858","AJ's Eatery","food","Sorsogon","Restaurant","4.3","26","4.3(26)","","","https://www.google.com/maps/place/AJ%27s+Eatery/data=!4m7!3m6!1s0x33a0e43816a7de35:0x6e553537894b3858!8m2!3d12.9793167!4d123.9184265!16s%2Fg%2F11c2j7jn8n!19sChIJNd6nFjjkoDMRWDhLiTc1VW4?authuser=0&hl=en&rclk=1","12.9793167","123.9184265","","Open · Closes 8 PM",""
"1897088c80a53c4","AJL Chicken Bacolod","food","Camarines Sur","","4.2","35","4.2(35)","","","https://www.google.com/maps/place/AJL+Chicken+Bacolod/data=!4m7!3m6!1s0x33a18ccd0e5fe4f7:0x1897088c80a53c4!8m2!3d13.6256337!4d123.2007664!16s%2Fg%2F11dx93j549!19sChIJ9-RfDs2MoTMRxFMKyIhwiQE?authuser=0&hl=en&rclk=1","13.6256337","123.2007664","₱200–400","Open · Closes 10 PM",""
"d65ee8f517377ca0","AJUNE'S LODGE RESTAURANT","food","Masbate","Restaurant","","","9JCG+4RQ, Medina St","","","https://www.google.com/maps/place/AJUNE%27S+LODGE+RESTAURANT/data=!4m7!3m6!1s0x33a6db573e1f3651:0xd65ee8f517377ca0!8m2!3d12.3703483!4d123.6271003!16s%2Fg%2F11xw72mzn0!19sChIJUTYfPlfbpjMRoHw3F_XoXtY?authuser=0&hl=en&rclk=1","12.3703483","123.6271003","","",""
"f2fbe016e039f0bd","AKS Transient House","staycations","Camarines Norte","Hostel","4.5","2","4.5(2)","","","https://www.google.com/maps/place/AKS+Transient+House/data=!4m7!3m6!1s0x3398a5b4c1e9c7f3:0xf2fbe016e039f0bd!8m2!3d14.1755132!4d122.8372971!16s%2Fg%2F11t30gld92!19sChIJ88fpwbSlmDMRvfA54Bbg-_I?authuser=0&hl=en&rclk=1","14.1755132","122.8372971","","",""
"370f4913fba49da8","AL DEL RIO BEACH Resort","beaches","Camarines Sur","Public beach","4.5","11","4.5(11)","","","https://www.google.com/maps/place/AL+DEL+RIO+BEACH+Resort/data=!4m7!3m6!1s0x33a02bad2d9ebf67:0x370f4913fba49da8!8m2!3d13.8103379!4d123.8499743!16s%2Fg%2F11c751n6wy!19sChIJZ7-eLa0roDMRqJ2k-xNJDzc?authuser=0&hl=en&rclk=1","13.8103379","123.8499743","","Open now",""
"733f429ceda63682","AL SINUGBA Home of Sorsogon Lechon Belly","food","Sorsogon","","4.5","11","4.5(11)","","","https://www.google.com/maps/place/AL+SINUGBA+Home+of+Sorsogon+Lechon+Belly/data=!4m7!3m6!1s0x33a0ef167a94c9e5:0x733f429ceda63682!8m2!3d12.9698845!4d124.003512!16s%2Fg%2F11tk5bjph2!19sChIJ5cmUehbvoDMRgjam7ZxCP3M?authuser=0&hl=en&rclk=1","12.9698845","124.003512","₱200–400","Open · Closes 1 AM",""
"2fc6246496d0a81d","Al-mari’s Cafe","food","Camarines Norte","","4.6","8","4.6(8)","","","https://www.google.com/maps/place/Al-mari%E2%80%99s+Cafe/data=!4m7!3m6!1s0x3398af148e2d4f67:0x2fc6246496d0a81d!8m2!3d14.1148089!4d122.9695821!16s%2Fg%2F11k9fqys0x!19sChIJZ08tjhSvmDMRHajQlmQkxi8?authuser=0&hl=en&rclk=1","14.1148089","122.9695821","","Open now",""
"567450c6ab888c62","Al-Thea's Cafe (Event Place, Cafe & Catering Services)","food","Camarines Norte","Restaurant","4.3","84","4.3(84)","","","https://www.google.com/maps/place/Al-Thea%27s+Cafe+%28Event+Place,+Cafe+%26+Catering+Services%29/data=!4m7!3m6!1s0x3398af59e064b405:0x567450c6ab888c62!8m2!3d14.1074757!4d122.9490064!16s%2Fg%2F11g_x4sst8!19sChIJBbRk4FmvmDMRYoyIq8ZQdFY?authuser=0&hl=en&rclk=1","14.1074757","122.9490064","₱500–1,000","Open · Closes 8 PM",""
"b074504dc7c9e3ab","Albaña Beach Resort","resorts","Masbate","Tourist attraction","4.8","5","4.8(5)","","","https://www.google.com/maps/place/Alba%C3%B1a+Beach+Resort/data=!4m7!3m6!1s0x33a6edbedfa69ebb:0xb074504dc7c9e3ab!8m2!3d12.2121449!4d123.4770242!16s%2Fg%2F11svrc1fps!19sChIJu56m377tpjMRq-PJx01QdLA?authuser=0&hl=en&rclk=1","12.2121449","123.4770242","","",""
"c9c8eafd83dd6fbd","Albay","beaches","Albay","","","","","","","https://www.google.com/maps/place/Albay/data=!4m7!3m6!1s0x33a0544e6755de13:0xc9c8eafd83dd6fbd!8m2!3d13.1774827!4d123.5280072!16zL20vMDFsa2py!19sChIJE95VZ05UoDMRvW_dg_3qyMk?authuser=0&hl=en&rclk=1","13.1774827","123.5280072","","",""
"6807317c5dc2c4be","Albay Astrodome","staycations","Albay","","4.3","428","4.3(428)","","","https://www.google.com/maps/place/Albay+Astrodome/data=!4m7!3m6!1s0x33a103dc7862f917:0x6807317c5dc2c4be!8m2!3d13.1402633!4d123.7353377!16s%2Fg%2F1v6p6d3f!19sChIJF_lieNwDoTMRvsTCXXwxB2g?authuser=0&hl=en&rclk=1","13.1402633","123.7353377","","",""
"e983ea3cc2c97f75","Albay Park & Wildlife","resorts|staycations","Albay","Tourist attraction","4.2","988","4.2(988)","","","https://www.google.com/maps/place/Albay+Park+%26+Wildlife/data=!4m7!3m6!1s0x33a10167e20a0f51:0xe983ea3cc2c97f75!8m2!3d13.157295!4d123.7304676!16s%2Fg%2F1vd92mdl!19sChIJUQ8K4mcBoTMRdX_Jwjzqg-k?authuser=0&hl=en&rclk=1","13.157295","123.7304676","","Open now",""
"19b15558f7b660f4","Albay Staycation near Tourist destinations","staycations","Albay","","","","Sleeps 5 • 1 bed • 1 bathroom","","","https://www.google.com/maps/place/Albay+Staycation+near+Tourist+destinations/data=!4m11!3m10!1s0x33a10154237a5255:0x19b15558f7b660f4!5m2!4m1!1i2!8m2!3d13.1538019!4d123.7120971!16s%2Fg%2F11x6ly9q1h!17BQ0FF!19sChIJVVJ6I1QBoTMR9GC291hVsRk?authuser=0&hl=en&rclk=1","13.1538019","123.7120971","","",""
"49647c9c4228ed76","Albhen's Resort","staycations","Masbate","Resort hotel","5","4","5.0(4)","","","https://www.google.com/maps/place/Albhen%27s+Resort/data=!4m7!3m6!1s0x33a6c3d223dfca3d:0x49647c9c4228ed76!8m2!3d12.3381503!4d123.5817277!16s%2Fg%2F11rnhwcfjz!19sChIJPcrfI9LDpjMRdu0oQpx8ZEk?authuser=0&hl=en&rclk=1","12.3381503","123.5817277","","",""
"2dae458c9ff486","Albino Beach","beaches","Camarines Norte","Beach","3.7","15","3.7(15)","","","https://www.google.com/maps/place/Albino+Beach/data=!4m7!3m6!1s0x33988db91532db43:0x2dae458c9ff486!8m2!3d14.3244057!4d122.5074469!16s%2Fg%2F11c529qpct!19sChIJQ9syFbmNmDMRhvSfjEWuLQA?authuser=0&hl=en&rclk=1","14.3244057","122.5074469","","",""
"ac3321e0dd959ba9","Alchemist Specialty Coffee","food","Camarines Sur","","4.6","48","4.6(48)","","","https://www.google.com/maps/place/Alchemist+Specialty+Coffee/data=!4m7!3m6!1s0x33a1f372375ecd73:0xac3321e0dd959ba9!8m2!3d13.6304661!4d123.1886247!16s%2Fg%2F11krhjlw87!19sChIJc81eN3LzoTMRqZuV3eAhM6w?authuser=0&hl=en&rclk=1","13.6304661","123.1886247","₱1–500","Open · Closes 10 PM",""
"cda004f0a2544719","Alea Chocolates Café SM City Legazpi","food","Albay","Cafe","4.9","84","4.9(84)","","","https://www.google.com/maps/place/Alea+Chocolates+Caf%C3%A9+SM+City+Legazpi/data=!4m7!3m6!1s0x33a103a34782cc71:0xcda004f0a2544719!8m2!3d13.1437045!4d123.744312!16s%2Fg%2F11l6wf5cbs!19sChIJccyCR6MDoTMRGUdUovAEoM0?authuser=0&hl=en&rclk=1","13.1437045","123.744312","₱1–500","Open · Closes 9 PM",""
"3a3dd972aaef3389","Alexandra's Transient Haus","hotels","Sorsogon","Hotel","5","7","5.0(7)","","","https://www.google.com/maps/place/Alexandra%27s+Transient+Haus/data=!4m10!3m9!1s0x33a13d87b2a4da15:0x3a3dd972aaef3389!5m2!4m1!1i2!8m2!3d12.9076231!4d123.5951675!16s%2Fg%2F11txn2gk1c!19sChIJFdqksoc9oTMRiTPvqnLZPTo?authuser=0&hl=en&rclk=1","12.9076231","123.5951675","","",""
"8ea86b3e65005c40","Alfana Cafe","food","Albay","Cafe","4.2","18","4.2(18)","","","https://www.google.com/maps/place/Alfana+Cafe/data=!4m7!3m6!1s0x33a10181f6e24d05:0x8ea86b3e65005c40!8m2!3d13.1491239!4d123.7526557!16s%2Fg%2F11g01vflfb!19sChIJBU3i9oEBoTMRQFwAZT5rqI4?authuser=0&hl=en&rclk=1","13.1491239","123.7526557","₱400–600","Open · Closes 9 PM",""
"b944af21692efba","Alfonso Bar and Restaurant","food","Camarines Sur","Restaurant","4.2","23","4.2(23)","","","https://www.google.com/maps/place/Alfonso+Bar+and+Restaurant/data=!4m7!3m6!1s0x33a18ccd250b43ad:0xb944af21692efba!8m2!3d13.6169643!4d123.1963089!16s%2Fg%2F11gfp7nnxq!19sChIJrUMLJc2MoTMRuu-SFvJKlAs?authuser=0&hl=en&rclk=1","13.6169643","123.1963089","","Open · Closes 12 AM",""
"d77c30b795f6775a","Alfonso's CAFE","food","Albay","Cafe","4.1","27","4.1(27)","","","https://www.google.com/maps/place/Alfonso%27s+CAFE/data=!4m7!3m6!1s0x33a101612f2f60c5:0xd77c30b795f6775a!8m2!3d13.1514742!4d123.7323426!16s%2Fg%2F11b7q1dsyq!19sChIJxWAvL2EBoTMRWnf2lbcwfNc?authuser=0&hl=en&rclk=1","13.1514742","123.7323426","₱400–600","Open 24 hours",""
"ef1a8cbbb4f19b6d","ALIBAR","food","Albay|Camarines Sur","Restaurant","4.6","65","4.6(65)","","","https://www.google.com/maps/place/ALIBAR/data=!4m7!3m6!1s0x33a101819a57950b:0xef1a8cbbb4f19b6d!8m2!3d13.148312!4d123.7540535!16s%2Fg%2F1w97ryj5!19sChIJC5VXmoEBoTMRbZvxtLuMGu8?authuser=0&hl=en&rclk=1","13.148312","123.7540535","₱1–600","Open · Closes 8:30 PM",""
"17a5160bf7986b1e","Alicia Hotel","resorts|staycations|hotels","Albay","3-star hotel","4","141","4.0(141)","","","https://www.google.com/maps/place/Alicia+Hotel/data=!4m10!3m9!1s0x33a10166a711f555:0x17a5160bf7986b1e!5m2!4m1!1i2!8m2!3d13.1525561!4d123.7343513!16s%2Fg%2F1tff9qyk!19sChIJVfURp2YBoTMRHmuY9wsWpRc?authuser=0&hl=en&rclk=1","13.1525561","123.7343513","","",""
